Label,Tweet,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready,prediction
0,  pedangdut lesti kejora ternyata sudah dimintai keterangan oleh penyidik polres metro jakarta selatan kd,105,pedangdut lesti kejora ternyata sudah dimintai keterangan oleh penyidik polres metro jakarta selatan kd,"['pedangdut', 'lesti', 'kejora', 'ternyata', 'sudah', 'dimintai', 'keterangan', 'oleh', 'penyidik', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['dangdut', 'lesti', 'kejora', 'nyata', 'sudah', 'minta', 'terang', 'oleh', 'sidik', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['dangdut', 'lesti', 'kejora', 'nyata', 'sudah', 'minta', 'terang', 'oleh', 'sidik', 'polres', 'metro', 'jakarta', 'selatan', 'kd']","['dangdut', 'lesti', 'kejora', 'nyata', 'terang', 'sidik', 'polres', 'metro', 'jakarta', 'selatan', 'kd']",dangdut lesti kejora nyata terang sidik polres metro jakarta selatan kd,Non_HS
0,  penyidik telah mendatangi kediaman lesti kejora untuk menggali informasi tambahan dan memberikan pertanyaan kdrizkybillar lestikejora,135,penyidik telah mendatangi kediaman lesti kejora untuk menggali informasi tambahan dan memberikan pertanyaan kdrizkybillar lestikejora,"['penyidik', 'telah', 'mendatangi', 'kediaman', 'lesti', 'kejora', 'untuk', 'menggali', 'informasi', 'tambahan', 'dan', 'memberikan', 'pertanyaan', 'kdrizkybillar', 'lestikejora']","['sidik', 'telah', 'datang', 'diam', 'lesti', 'kejora', 'untuk', 'gali', 'informasi', 'tambah', 'dan', 'beri', 'tanya', 'kdrizkybillar', 'lestikejora']","['sidik', 'telah', 'datang', 'diam', 'lesti', 'kejora', 'untuk', 'gali', 'informasi', 'tambah', 'dan', 'beri', 'tanya', 'kdrizkybillar', 'lestikejora']","['sidik', 'diam', 'lesti', 'kejora', 'gali', 'informasi', 'kdrizkybillar', 'lestikejora']",sidik diam lesti kejora gali informasi kdrizkybillar lestikejora,Non_HS
0,  pyramid bonanza bigwin congrats member kami yang beruntung totogg trend trendingnow viral fyp videogame baimwong kdtrendingtopics sambo totogg leslar lestikejora arema kanjuruhan dukauntukkanjuruhan maxwin,207,pyramid bonanza bigwin congrats member kami yang beruntung totogg trend trendingnow viral fyp videogame baimwong kdtrendingtopics sambo totogg leslar lestikejora arema kanjuruhan dukauntukkanjuruhan maxwin,"['pyramid', 'bonanza', 'bigwin', 'congrats', 'member', 'kami', 'yang', 'beruntung', 'totogg', 'trend', 'trendingnow', 'viral', 'fyp', 'videogame', 'baimwong', 'kdtrendingtopics', 'sambo', 'totogg', 'leslar', 'lestikejora', 'arema', 'kanjuruhan', 'dukauntukkanjuruhan', 'maxwin']","['pyramid', 'bonanza', 'bigwin', 'congrats', 'member', 'kami', 'yang', 'untung', 'totogg', 'trend', 'trendingnow', 'viral', 'fyp', 'videogame', 'baimwong', 'kdtrendingtopics', 'sambo', 'totogg', 'leslar', 'lestikejora', 'arema', 'kanjuruhan', 'dukauntukkanjuruhan', 'maxwin']","['pyramid', 'bonanza', 'bigwin', 'congrats', 'member', 'kami', 'yang', 'untung', 'totogg', 'trend', 'trendingnow', 'viral', 'fyp', 'videogame', 'baimwong', 'kdtrendingtopics', 'sambo', 'totogg', 'leslar', 'lestikejora', 'arema', 'kanjuruhan', 'dukauntukkanjuruhan', 'maxwin']","['pyramid', 'bonanza', 'bigwin', 'congrats', 'member', 'untung', 'totogg', 'trend', 'trendingnow', 'viral', 'fyp', 'videogame', 'baimwong', 'kdtrendingtopics', 'sambo', 'totogg', 'leslar', 'lestikejora', 'arema', 'kanjuruhan', 'dukauntukkanjuruhan', 'maxwin']",pyramid bonanza bigwin congrats member untung totogg trend trendingnow viral fyp videogame baimwong kdtrendingtopics sambo totogg leslar lestikejora arema kanjuruhan dukauntukkanjuruhan maxwin,Non_HS
0,  setelah jalani pemeriksaan baim wong beberkan motivasinya buat konten prank kdbaimpaula kdbaimwong beritabolaterkini selengkapnya gt,134,setelah jalani pemeriksaan baim wong beberkan motivasinya buat konten prank kdbaimpaula kdbaimwong beritabolaterkini selengkapnya gt,"['setelah', 'jalani', 'pemeriksaan', 'baim', 'wong', 'beberkan', 'motivasinya', 'buat', 'konten', 'prank', 'kdbaimpaula', 'kdbaimwong', 'beritabolaterkini', 'selengkapnya', 'gt']","['telah', 'jalan', 'periksa', 'baim', 'wong', 'kan', 'motivasi', 'buat', 'konten', 'prank', 'kdbaimpaula', 'kdbaimwong', 'beritabolaterkini', 'lengkap', 'gt']","['telah', 'jalan', 'periksa', 'baim', 'wong', 'kan', 'motivasi', 'buat', 'konten', 'prank', 'kdbaimpaula', 'kdbaimwong', 'beritabolaterkini', 'lengkap', 'gt']","['jalan', 'periksa', 'baim', 'motivasi', 'konten', 'prank', 'kdbaimpaula', 'kdbaimwong', 'beritabolaterkini', 'lengkap', 'gt']",jalan periksa baim motivasi konten prank kdbaimpaula kdbaimwong beritabolaterkini lengkap gt,Non_HS
0,  baim wong klaim konten prank kdbukan demi viral tapi edukasi katanya sesimpel itu baimwong kd via outube,106,baim wong klaim konten prank kdbukan demi viral tapi edukasi katanya sesimpel itu baimwong kd via outube,"['baim', 'wong', 'klaim', 'konten', 'prank', 'kdbukan', 'demi', 'viral', 'tapi', 'edukasi', 'katanya', 'sesimpel', 'itu', 'baimwong', 'kd', 'via', 'outube']","['baim', 'wong', 'klaim', 'konten', 'prank', 'kdbukan', 'demi', 'viral', 'tapi', 'edukasi', 'kata', 'simpel', 'itu', 'baimwong', 'kd', 'via', 'outube']","['baim', 'wong', 'klaim', 'konten', 'prank', 'kdbukan', 'demi', 'viral', 'tapi', 'edukasi', 'kata', 'simpel', 'itu', 'baimwong', 'kd', 'via', 'outube']","['baim', 'klaim', 'konten', 'prank', 'kdbukan', 'viral', 'edukasi', 'simpel', 'baimwong', 'kd', 'via', 'outube']",baim klaim konten prank kdbukan viral edukasi simpel baimwong kd via outube,Non_HS
0,  dituduh hanya numpang pansos inilah alasan baim wong dan paula verhoeven bikin konten prank kdrt baimwong paulaverhoeven kd,125,dituduh hanya numpang pansos inilah alasan baim wong dan paula verhoeven bikin konten prank kdrt baimwong paulaverhoeven kd,"['dituduh', 'hanya', 'numpang', 'pansos', 'inilah', 'alasan', 'baim', 'wong', 'dan', 'paula', 'verhoeven', 'bikin', 'konten', 'prank', 'kdrt', 'baimwong', 'paulaverhoeven', 'kd']","['tuduh', 'hanya', 'numpang', 'pansos', 'ini', 'alas', 'baim', 'wong', 'dan', 'paula', 'verhoeven', 'bikin', 'konten', 'prank', 'kdrt', 'baimwong', 'paulaverhoeven', 'kd']","['tuduh', 'hanya', 'numpang', 'pansos', 'ini', 'alas', 'baim', 'wong', 'dan', 'paula', 'verhoeven', 'bikin', 'konten', 'prank', 'kdrt', 'baimwong', 'paulaverhoeven', 'kd']","['tuduh', 'numpang', 'pansos', 'alas', 'baim', 'paula', 'verhoeven', 'bikin', 'konten', 'prank', 'kdrt', 'baimwong', 'paulaverhoeven', 'kd']",tuduh numpang pansos alas baim paula verhoeven bikin konten prank kdrt baimwong paulaverhoeven kd,Non_HS
0,  minta maaf usai diperiksa polisi baim wong ungkap alasan bikin video prank kd baca selengkapnya disini mataindonesia baimwong paulaverhoeven kontenprank kdrt,159,minta maaf usai diperiksa polisi baim wong ungkap alasan bikin video prank kd baca selengkapnya disini mataindonesia baimwong paulaverhoeven kontenprank kdrt,"['minta', 'maaf', 'usai', 'diperiksa', 'polisi', 'baim', 'wong', 'ungkap', 'alasan', 'bikin', 'video', 'prank', 'kd', 'baca', 'selengkapnya', 'disini', 'mataindonesia', 'baimwong', 'paulaverhoeven', 'kontenprank', 'kdrt']","['minta', 'maaf', 'usai', 'periksa', 'polisi', 'baim', 'wong', 'ungkap', 'alas', 'bikin', 'video', 'prank', 'kd', 'baca', 'lengkap', 'sini', 'mataindonesia', 'baimwong', 'paulaverhoeven', 'kontenprank', 'kdrt']","['minta', 'maaf', 'usai', 'periksa', 'polisi', 'baim', 'wong', 'ungkap', 'alas', 'bikin', 'video', 'prank', 'kd', 'baca', 'lengkap', 'sini', 'mataindonesia', 'baimwong', 'paulaverhoeven', 'kontenprank', 'kdrt']","['maaf', 'periksa', 'polisi', 'baim', 'alas', 'bikin', 'video', 'prank', 'kd', 'baca', 'lengkap', 'mataindonesia', 'baimwong', 'paulaverhoeven', 'kontenprank', 'kdrt']",maaf periksa polisi baim alas bikin video prank kd baca lengkap mataindonesia baimwong paulaverhoeven kontenprank kdrt,Non_HS
0,  baim wong tidak pernah jera terdapat setidaknya konten miliknya yang dianggap penuh kontroversi dan kecaman termasuk prank kdrt baimwong kontroversi paulaverhoeven prank kd,174,baim wong tidak pernah jera terdapat setidaknya konten miliknya yang dianggap penuh kontroversi dan kecaman termasuk prank kdrt baimwong kontroversi paulaverhoeven prank kd,"['baim', 'wong', 'tidak', 'pernah', 'jera', 'terdapat', 'setidaknya', 'konten', 'miliknya', 'yang', 'dianggap', 'penuh', 'kontroversi', 'dan', 'kecaman', 'termasuk', 'prank', 'kdrt', 'baimwong', 'kontroversi', 'paulaverhoeven', 'prank', 'kd']","['baim', 'wong', 'tidak', 'pernah', 'jera', 'dapat', 'tidak', 'konten', 'milik', 'yang', 'anggap', 'penuh', 'kontroversi', 'dan', 'kecam', 'masuk', 'prank', 'kdrt', 'baimwong', 'kontroversi', 'paulaverhoeven', 'prank', 'kd']","['baim', 'wong', 'tidak', 'pernah', 'jera', 'dapat', 'tidak', 'konten', 'milik', 'yang', 'anggap', 'penuh', 'kontroversi', 'dan', 'kecam', 'masuk', 'prank', 'kdrt', 'baimwong', 'kontroversi', 'paulaverhoeven', 'prank', 'kd']","['baim', 'jera', 'konten', 'milik', 'anggap', 'penuh', 'kontroversi', 'kecam', 'masuk', 'prank', 'kdrt', 'baimwong', 'kontroversi', 'paulaverhoeven', 'prank', 'kd']",baim jera konten milik anggap penuh kontroversi kecam masuk prank kdrt baimwong kontroversi paulaverhoeven prank kd,Non_HS
0,  perceraian itu keinginan setan paman atau ayah angkat rizky billar harap lesti kejora bisa rujuk setelah kasus kdtersebut rizkybillar lestikejora kd,150,perceraian itu keinginan setan paman atau ayah angkat rizky billar harap lesti kejora bisa rujuk setelah kasus kdtersebut rizkybillar lestikejora kd,"['perceraian', 'itu', 'keinginan', 'setan', 'paman', 'atau', 'ayah', 'angkat', 'rizky', 'billar', 'harap', 'lesti', 'kejora', 'bisa', 'rujuk', 'setelah', 'kasus', 'kdtersebut', 'rizkybillar', 'lestikejora', 'kd']","['cerai', 'itu', 'ingin', 'setan', 'paman', 'atau', 'ayah', 'angkat', 'rizky', 'billar', 'harap', 'lesti', 'kejora', 'bisa', 'rujuk', 'telah', 'kasus', 'kdtersebut', 'rizkybillar', 'lestikejora', 'kd']","['cerai', 'itu', 'ingin', 'setan', 'paman', 'atau', 'ayah', 'angkat', 'rizky', 'billar', 'harap', 'lesti', 'kejora', 'bisa', 'rujuk', 'telah', 'kasus', 'kdtersebut', 'rizkybillar', 'lestikejora', 'kd']","['cerai', 'setan', 'paman', 'ayah', 'angkat', 'rizky', 'billar', 'harap', 'lesti', 'kejora', 'rujuk', 'kdtersebut', 'rizkybillar', 'lestikejora', 'kd']",cerai setan paman ayah angkat rizky billar harap lesti kejora rujuk kdtersebut rizkybillar lestikejora kd,Non_HS
0,  angka keluar pasaran singapore hari ini adalah result shio monyet selamat bagi pemenang jackpot kdrgobet togelterpercaya,122,angka keluar pasaran singapore hari ini adalah result shio monyet selamat bagi pemenang jackpot kdrgobet togelterpercaya,"['angka', 'keluar', 'pasaran', 'singapore', 'hari', 'ini', 'adalah', 'result', 'shio', 'monyet', 'selamat', 'bagi', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'singapore', 'hari', 'ini', 'adalah', 'result', 'shio', 'monyet', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'singapore', 'hari', 'ini', 'adalah', 'result', 'shio', 'monyet', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'singapore', 'result', 'shio', 'monyet', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar singapore result shio monyet selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  pengacara rizky billar bantah isu perselingkuhan tuding lesti kejora ngeyel mana buktinya ya kita gak tahu rizkybillar lestikejora kdperselingkuhan selengkapnya via outube,173,pengacara rizky billar bantah isu perselingkuhan tuding lesti kejora ngeyel mana buktinya ya kita gak tahu rizkybillar lestikejora kdperselingkuhan selengkapnya via outube,"['pengacara', 'rizky', 'billar', 'bantah', 'isu', 'perselingkuhan', 'tuding', 'lesti', 'kejora', 'ngeyel', 'mana', 'buktinya', 'ya', 'kita', 'gak', 'tahu', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'selengkapnya', 'via', 'outube']","['acara', 'rizky', 'billar', 'bantah', 'isu', 'selingkuh', 'tuding', 'lesti', 'kejora', 'ngeyel', 'mana', 'bukti', 'ya', 'kita', 'gak', 'tahu', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'lengkap', 'via', 'outube']","['acara', 'rizky', 'billar', 'bantah', 'isu', 'selingkuh', 'tuding', 'lesti', 'kejora', 'ngeyel', 'mana', 'bukti', 'ya', 'kita', 'gak', 'tahu', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'lengkap', 'via', 'outube']","['acara', 'rizky', 'billar', 'bantah', 'isu', 'selingkuh', 'tuding', 'lesti', 'kejora', 'ngeyel', 'bukti', 'ya', 'gak', 'rizkybillar', 'lestikejora', 'kdperselingkuhan', 'lengkap', 'via', 'outube']",acara rizky billar bantah isu selingkuh tuding lesti kejora ngeyel bukti ya gak rizkybillar lestikejora kdperselingkuhan lengkap via outube,Non_HS
0,  jelek lagi dah laki di mata wanita akibat kasus resky bilar yang kdrt,71,jelek lagi dah laki di mata wanita akibat kasus resky bilar yang kdrt,"['jelek', 'lagi', 'dah', 'laki', 'di', 'mata', 'wanita', 'akibat', 'kasus', 'resky', 'bilar', 'yang', 'kdrt']","['jelek', 'lagi', 'dah', 'laki', 'di', 'mata', 'wanita', 'akibat', 'kasus', 'resky', 'bilar', 'yang', 'kdrt']","['jelek', 'lagi', 'dah', 'laki', 'di', 'mata', 'wanita', 'akibat', 'kasus', 'resky', 'bilar', 'yang', 'kdrt']","['jelek', 'dah', 'laki', 'mata', 'wanita', 'akibat', 'resky', 'bilar', 'kdrt']",jelek dah laki mata wanita akibat resky bilar kdrt,Non_HS
0,  laporkan rizky billar soal kdrt lesti kejora bakal diangkat jadi duta perempuan indonesia rizkybillar lestikejora dutaperempuanindonesia kd,141,laporkan rizky billar soal kdrt lesti kejora bakal diangkat jadi duta perempuan indonesia rizkybillar lestikejora dutaperempuanindonesia kd,"['laporkan', 'rizky', 'billar', 'soal', 'kdrt', 'lesti', 'kejora', 'bakal', 'diangkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'rizkybillar', 'lestikejora', 'dutaperempuanindonesia', 'kd']","['lapor', 'rizky', 'billar', 'soal', 'kdrt', 'lesti', 'kejora', 'bakal', 'angkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'rizkybillar', 'lestikejora', 'dutaperempuanindonesia', 'kd']","['lapor', 'rizky', 'billar', 'soal', 'kdrt', 'lesti', 'kejora', 'bakal', 'angkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'rizkybillar', 'lestikejora', 'dutaperempuanindonesia', 'kd']","['lapor', 'rizky', 'billar', 'kdrt', 'lesti', 'kejora', 'angkat', 'duta', 'perempuan', 'indonesia', 'rizkybillar', 'lestikejora', 'dutaperempuanindonesia', 'kd']",lapor rizky billar kdrt lesti kejora angkat duta perempuan indonesia rizkybillar lestikejora dutaperempuanindonesia kd,Non_HS
0,  nathalie holscher mengaku tak ingin terburu buru untuk menikah lagi ia juga memberikan dukungannya kepada lesti kejora yang di kdrizky billar nathalieholscher rizkybillar lestikejora billar lesti kdrt sule selingkuh,217,nathalie holscher mengaku tak ingin terburu buru untuk menikah lagi ia juga memberikan dukungannya kepada lesti kejora yang di kdrizky billar nathalieholscher rizkybillar lestikejora billar lesti kdrt sule selingkuh,"['nathalie', 'holscher', 'mengaku', 'tak', 'ingin', 'terburu', 'buru', 'untuk', 'menikah', 'lagi', 'ia', 'juga', 'memberikan', 'dukungannya', 'kepada', 'lesti', 'kejora', 'yang', 'di', 'kdrizky', 'billar', 'nathalieholscher', 'rizkybillar', 'lestikejora', 'billar', 'lesti', 'kdrt', 'sule', 'selingkuh']","['nathalie', 'holscher', 'aku', 'tak', 'ingin', 'buru', 'buru', 'untuk', 'meni', 'lagi', 'ia', 'juga', 'beri', 'dukung', 'kepada', 'lesti', 'kejora', 'yang', 'di', 'kdrizky', 'billar', 'nathalieholscher', 'rizkybillar', 'lestikejora', 'billar', 'lesti', 'kdrt', 'sule', 'selingkuh']","['nathalie', 'holscher', 'aku', 'tak', 'ingin', 'buru', 'buru', 'untuk', 'meni', 'lagi', 'ia', 'juga', 'beri', 'dukung', 'kepada', 'lesti', 'kejora', 'yang', 'di', 'kdrizky', 'billar', 'nathalieholscher', 'rizkybillar', 'lestikejora', 'billar', 'lesti', 'kdrt', 'sule', 'selingkuh']","['nathalie', 'holscher', 'buru', 'buru', 'meni', 'dukung', 'lesti', 'kejora', 'kdrizky', 'billar', 'nathalieholscher', 'rizkybillar', 'lestikejora', 'billar', 'lesti', 'kdrt', 'sule', 'selingkuh']",nathalie holscher buru buru meni dukung lesti kejora kdrizky billar nathalieholscher rizkybillar lestikejora billar lesti kdrt sule selingkuh,Non_HS
0,  detik detik emak emak ngamuk naik ke atas panggung lalu tampar sing suami warganet ga ada akhlak emakemak bapakbapak dangdut kd selengkapnya via outube,153,detik detik emak emak ngamuk naik ke atas panggung lalu tampar sing suami warganet ga ada akhlak emakemak bapakbapak dangdut kd selengkapnya via outube,"['detik', 'detik', 'emak', 'emak', 'ngamuk', 'naik', 'ke', 'atas', 'panggung', 'lalu', 'tampar', 'sing', 'suami', 'warganet', 'ga', 'ada', 'akhlak', 'emakemak', 'bapakbapak', 'dangdut', 'kd', 'selengkapnya', 'via', 'outube']","['detik', 'detik', 'emak', 'emak', 'ngamuk', 'naik', 'ke', 'atas', 'panggung', 'lalu', 'tampar', 'sing', 'suami', 'warganet', 'ga', 'ada', 'akhlak', 'emakemak', 'bapakbapak', 'dangdut', 'kd', 'lengkap', 'via', 'outube']","['detik', 'detik', 'emak', 'emak', 'ngamuk', 'naik', 'ke', 'atas', 'panggung', 'lalu', 'tampar', 'sing', 'suami', 'warganet', 'ga', 'ada', 'akhlak', 'emakemak', 'bapakbapak', 'dangdut', 'kd', 'lengkap', 'via', 'outube']","['detik', 'detik', 'emak', 'emak', 'ngamuk', 'panggung', 'tampar', 'sing', 'suami', 'warganet', 'ga', 'akhlak', 'emakemak', 'bapakbapak', 'dangdut', 'kd', 'lengkap', 'via', 'outube']",detik detik emak emak ngamuk panggung tampar sing suami warganet ga akhlak emakemak bapakbapak dangdut kd lengkap via outube,Non_HS
0,  pesan untuk rizky billar rizkybillar lestykejora leslarlovers kdinisialr,74,pesan untuk rizky billar rizkybillar lestykejora leslarlovers kdinisialr,"['pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdinisialr']","['pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdinisialr']","['pesan', 'untuk', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdinisialr']","['pesan', 'rizky', 'billar', 'rizkybillar', 'lestykejora', 'leslarlovers', 'kdinisialr']",pesan rizky billar rizkybillar lestykejora leslarlovers kdinisialr,Non_HS
0,  ketika lesty kejora jadi korban kd gue lestykejora rizkybillar leslarlovers kdrt inisialr,91,ketika lesty kejora jadi korban kd gue lestykejora rizkybillar leslarlovers kdrt inisialr,"['ketika', 'lesty', 'kejora', 'jadi', 'korban', 'kd', 'gue', 'lestykejora', 'rizkybillar', 'leslarlovers', 'kdrt', 'inisialr']","['ketika', 'lesty', 'kejora', 'jadi', 'korban', 'kd', 'gue', 'lestykejora', 'rizkybillar', 'leslarlovers', 'kdrt', 'inisialr']","['ketika', 'lesty', 'kejora', 'jadi', 'korban', 'kd', 'gue', 'lestykejora', 'rizkybillar', 'leslarlovers', 'kdrt', 'inisialr']","['lesty', 'kejora', 'korban', 'kd', 'gue', 'lestykejora', 'rizkybillar', 'leslarlovers', 'kdrt', 'inisialr']",lesty kejora korban kd gue lestykejora rizkybillar leslarlovers kdrt inisialr,Non_HS
0,  flushed face lestikejora akan diangkat jadi duta perempuan indonesia karena keberaniannya laporkan kdrt apakah melapor saat menjadi korban kditu penting viral trend heboh video viralvideo videoviral straykidscomeback audioleak maulidnabi h,241,flushed face lestikejora akan diangkat jadi duta perempuan indonesia karena keberaniannya laporkan kdrt apakah melapor saat menjadi korban kditu penting viral trend heboh video viralvideo videoviral straykidscomeback audioleak maulidnabi h,"['flushed', 'face', 'lestikejora', 'akan', 'diangkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'karena', 'keberaniannya', 'laporkan', 'kdrt', 'apakah', 'melapor', 'saat', 'menjadi', 'korban', 'kditu', 'penting', 'viral', 'trend', 'heboh', 'video', 'viralvideo', 'videoviral', 'straykidscomeback', 'audioleak', 'maulidnabi', 'h']","['flushed', 'face', 'lestikejora', 'akan', 'angkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'karena', 'berani', 'lapor', 'kdrt', 'apakah', 'lapor', 'saat', 'jadi', 'korban', 'kditu', 'penting', 'viral', 'trend', 'heboh', 'video', 'viralvideo', 'videoviral', 'straykidscomeback', 'audioleak', 'maulidnabi', 'h']","['flushed', 'face', 'lestikejora', 'akan', 'angkat', 'jadi', 'duta', 'perempuan', 'indonesia', 'karena', 'berani', 'lapor', 'kdrt', 'apakah', 'lapor', 'saat', 'jadi', 'korban', 'kditu', 'penting', 'viral', 'trend', 'heboh', 'video', 'viralvideo', 'videoviral', 'straykidscomeback', 'audioleak', 'maulidnabi', 'h']","['flushed', 'face', 'lestikejora', 'angkat', 'duta', 'perempuan', 'indonesia', 'berani', 'lapor', 'kdrt', 'lapor', 'korban', 'kditu', 'viral', 'trend', 'heboh', 'video', 'viralvideo', 'videoviral', 'straykidscomeback', 'audioleak', 'maulidnabi', 'h']",flushed face lestikejora angkat duta perempuan indonesia berani lapor kdrt lapor korban kditu viral trend heboh video viralvideo videoviral straykidscomeback audioleak maulidnabi h,Non_HS
0,  lesti kejora berangkat umrah bareng anak dan orang tuanya begini respon polisi lestikejora umroh kdriskybillar,112,lesti kejora berangkat umrah bareng anak dan orang tuanya begini respon polisi lestikejora umroh kdriskybillar,"['lesti', 'kejora', 'berangkat', 'umrah', 'bareng', 'anak', 'dan', 'orang', 'tuanya', 'begini', 'respon', 'polisi', 'lestikejora', 'umroh', 'kdriskybillar']","['lesti', 'kejora', 'berangkat', 'umrah', 'bareng', 'anak', 'dan', 'orang', 'tua', 'begini', 'respon', 'polisi', 'lestikejora', 'umroh', 'kdriskybillar']","['lesti', 'kejora', 'berangkat', 'umrah', 'bareng', 'anak', 'dan', 'orang', 'tua', 'begini', 'respon', 'polisi', 'lestikejora', 'umroh', 'kdriskybillar']","['lesti', 'kejora', 'berangkat', 'umrah', 'bareng', 'anak', 'orang', 'tua', 'respon', 'polisi', 'lestikejora', 'umroh', 'kdriskybillar']",lesti kejora berangkat umrah bareng anak orang tua respon polisi lestikejora umroh kdriskybillar,Non_HS
